"","V1","V2","V3","V4","V5"
"37227",7,17,116,344,395
"38884",73,116,263,278,304
"38885",73,116,278,304,395
"38888",165,263,278,304,395
"38897",7,73,165,286,395
"39432",7,73,165,263,304
"39714",73,116,165,344,451
"39723",7,124,304,344,395
"39724",7,124,165,304,344
"39729",7,17,124,165,395
"39732",7,165,304,395,451
"39738",17,278,304,344,451
"39741",17,73,304,344,451
"39742",17,73,165,344,451
"39748",7,17,73,286,304
"39749",7,73,286,304,344
"39750",7,73,286,344,395
"39979",7,17,116,165,304
"39987",73,165,304,395,451
"39990",73,116,344,395,451
"39995",17,124,344,395,451
"39997",7,17,124,304,344
"40004",7,73,116,344,395
"40011",7,73,116,304,344
"40012",7,73,116,304,395
"40013",7,73,124,304,395
"40014",7,17,124,304,395
"41020",116,165,286,344,451
"41021",7,165,286,344,451
"41027",7,124,165,286,344
"41031",7,17,165,344,395
"41047",7,17,73,304,344
"41048",7,17,73,165,344
"41059",17,73,116,165,395
"41061",17,73,165,286,395
"42164",7,17,304,395,451
"42168",17,116,304,344,451
"42517",17,116,124,304,395
"42538",7,73,263,304,451
"42542",73,124,263,304,451
"43135",7,17,263,304,395
"43160",17,73,278,286,344
"43161",17,73,278,286,304
"44871",17,73,302,344,451
"44872",73,263,302,344,451
"44877",7,73,263,302,304
"44887",17,73,263,304,451
"44891",17,165,304,344,451
"44893",7,263,304,344,451
"46502",17,124,304,344,451
"46510",7,124,155,165,263
"46512",7,155,165,263,451
"46666",7,165,263,302,451
"46677",17,116,263,302,451
"46684",7,165,263,278,302
"46690",7,17,165,302,451
"46701",55,165,302,395,451
"46704",17,55,302,395,451
"51656",116,124,281,304,344
"51657",124,281,304,344,451
"53509",55,281,302,304,451
"53513",17,281,302,395,451
"53522",116,165,278,281,302
"53523",116,165,278,281,304
"53528",55,165,304,395,451
"53530",17,165,278,304,451
"53534",278,281,302,304,451
"53535",278,281,302,395,451
"53536",116,278,281,302,395
"53541",116,278,281,304,395
"53553",17,55,278,302,395
"54213",7,17,165,278,302
"54221",7,17,116,281,304
"54227",116,278,281,302,304
"54231",7,17,116,281,302
"54232",7,17,55,281,302
"54233",7,17,55,165,302
"54240",7,17,165,281,304
"54243",7,17,116,165,302
"54256",116,165,281,302,304
"54263",7,17,278,302,395
"54270",55,278,281,302,395
"57384",124,155,165,304,451
"57406",7,155,281,304,451
"57408",55,155,281,304,451
"57421",17,155,165,281,451
"57701",17,124,302,395,451
"57702",17,278,302,395,451
"57707",17,55,278,281,304
"57710",55,278,281,304,395
"57713",55,124,281,304,395
"57715",17,55,124,281,304
"57716",17,55,124,281,302
"57720",17,124,302,304,395
"57725",17,124,281,302,451
"57730",278,281,304,395,451
"57744",124,281,302,395,451
"57746",17,124,281,304,451
"59457",17,55,165,278,302
"59464",55,116,281,304,395
"59467",17,116,281,304,395
"59470",17,116,165,304,395
"59471",17,116,165,302,395
"59486",17,116,165,278,302
"59496",17,278,281,304,395
"59504",116,165,278,302,395
"59508",17,165,278,302,395
"59512",17,165,281,302,304
"59517",17,281,302,304,395
"59522",17,165,281,302,395
"60246",7,17,155,281,451
"60247",124,155,165,281,451
"60249",124,165,278,281,344
"60256",7,155,263,278,344
"60267",17,124,155,281,304
"60269",7,17,124,155,304
"60271",7,17,124,155,302
"60272",7,124,155,263,302
"60275",7,124,165,263,302
"60281",124,155,263,302,451
"60282",17,124,155,302,451
"60328",17,116,302,304,395
"60329",17,116,165,302,304
"60332",17,116,278,302,395
"61223",7,116,155,165,263
"63589",7,155,165,344,451
