"","V1","V2","V3","V4","V5"
"24467",54,87,166,214,268
"24468",54,87,166,268,425
"26254",105,166,214,384,424
"26273",34,87,214,384,424
"26276",34,87,384,424,425
"26277",87,384,407,424,425
"26278",34,87,384,407,424
"27250",34,87,166,214,268
"27272",34,87,268,384,407
"27276",34,87,135,268,425
"27281",87,135,166,384,425
"27283",87,135,384,407,425
"27670",34,54,105,214,384
"27695",105,135,268,384,425
"28768",54,105,384,424,425
"28786",54,105,268,384,425
"28809",54,105,214,268,425
"30022",31,34,105,135,384
"30625",34,87,214,268,425
"31317",31,166,214,268,384
"35193",34,87,268,424,425
"35212",31,87,268,384,424
"35547",166,214,268,384,425
"35554",31,34,105,214,384
"39511",87,105,166,384,407
"39524",34,268,384,424,425
"39527",87,269,384,424,425
"40260",268,269,384,407,425
"40263",87,268,269,384,407
"40264",31,87,269,384,407
"40602",34,105,214,384,407
"42106",34,105,384,425,436
"42418",87,269,384,407,436
"46033",34,87,105,285,425
"46042",31,34,105,384,436
"50250",87,166,384,425,436
"50271",31,105,268,285,407
"50274",166,268,384,425,436
"50798",31,105,268,285,436
"50800",34,87,105,268,436
"51566",31,87,166,268,407
"54837",31,105,268,384,436
"54844",31,34,166,268,436
"54851",54,105,166,425,436
"58659",34,166,214,268,384
"58663",105,166,268,384,407
"58680",34,54,87,268,384
"60059",87,105,166,214,436
"60479",31,34,87,214,425
"60480",34,87,105,214,425
"60481",34,87,105,214,407
"60599",31,34,166,268,407
"60601",31,34,54,166,268
"61039",34,54,87,166,214
"61054",87,166,214,384,425
"62235",31,166,214,285,425
"62261",34,87,166,214,285
"62440",34,105,135,166,214
"62444",105,166,214,384,407
"62458",105,214,268,407,425
