"","V1","V2","V3","V4","V5"
"34011",36,142,182,250,303
"34014",36,142,250,303,333
"34016",36,136,142,250,303
"34024",36,136,142,182,250
"34025",36,142,182,194,250
"34451",25,36,142,325,333
"36770",146,182,236,257,318
"36779",36,142,146,236,257
"38150",36,136,142,146,257
"38176",36,142,182,303,318
"38177",36,142,182,257,303
"38490",36,142,257,303,318
"38504",36,142,146,318,333
"40284",27,36,146,182,257
"40285",27,36,136,146,182
"40290",27,136,146,182,318
"42071",27,136,146,182,236
"42653",27,36,136,182,387
"42663",25,27,36,136,182
"42671",27,36,182,303,318
"48781",36,136,236,318,429
"48788",25,27,182,257,387
"48789",25,27,136,182,387
"48791",27,136,182,318,387
"49260",136,182,257,318,429
"49261",25,182,257,318,429
"49790",27,36,182,257,333
"49825",27,182,257,318,333
"50938",27,36,257,318,333
"50953",25,182,318,333,387
"50967",25,27,182,318,387
"50970",25,27,36,182,318
"51422",27,182,257,333,387
"51424",25,27,36,257,333
"51436",25,182,236,318,333
"51449",36,182,318,333,429
"52837",27,36,257,333,387
"52854",182,257,318,333,387
"54930",36,136,236,318,387
"54948",36,136,257,318,387
"54952",36,236,257,318,429
"54964",27,36,136,182,429
"54977",25,27,36,303,318
"55006",25,27,36,387,429
"59781",182,236,303,318,333
"59790",36,136,318,387,429
"59793",27,36,136,333,387
"59794",27,36,136,182,333
"59797",27,182,236,318,333
