"","V1","V2","V3","V4","V5"
"7453",77,163,329,337,387
"7454",77,329,337,363,409
"7455",329,337,363,409,423
"7457",163,337,363,409,423
"7467",77,288,337,387,466
"7479",329,363,409,423,466
"7484",329,337,363,387,423
"7485",163,337,363,387,423
"7503",77,288,329,423,466
"9701",77,163,329,363,387
"9702",77,329,337,363,387
"9715",77,329,387,409,423
"9992",77,98,329,387,423
"10017",77,98,288,409,423
"11061",98,163,337,363,423
"11095",77,98,337,363,423
"11104",98,329,337,363,423
"11113",98,163,329,363,387
"11759",98,163,205,288,387
"11771",163,205,288,387,423
"11774",77,98,163,337,363
"11778",77,98,205,363,387
"11782",77,98,205,288,387
"11788",98,163,337,387,423
"11807",77,163,363,387,409
"11809",77,98,163,363,423
"11817",77,98,163,288,387
"12855",77,98,205,288,409
"12858",77,98,205,363,409
"12860",77,163,205,363,423
"12874",98,205,363,409,423
"12875",77,98,205,363,423
"12883",77,98,205,288,423
"13917",98,205,363,387,409
"13918",98,329,363,387,409
"13933",77,98,205,387,423
"13940",205,363,387,409,423
"13943",329,363,387,409,423
"13949",77,288,329,387,423
"13950",77,205,288,387,423
"13951",77,205,288,329,387
"13958",77,288,387,409,423
"13964",205,363,387,409,466
"16797",77,98,205,329,470
"16798",77,205,329,423,470
"16799",205,329,409,423,470
"18030",163,279,337,409,423
"18040",77,98,337,387,409
"18042",77,98,279,329,387
"18043",77,98,163,279,329
"18059",77,98,279,337,409
"18144",163,409,423,466,470
"18145",163,387,409,466,470
"18146",77,98,163,466,470
"18148",77,163,337,387,470
"18155",77,98,205,409,423
"18176",163,337,387,423,470
"18186",205,288,387,423,466
"18776",77,98,163,205,470
"18780",77,205,337,423,470
"18791",98,163,205,279,409
"18797",77,98,337,423,470
"18805",77,163,205,288,387
"18809",77,98,205,337,470
"18813",98,163,205,409,470
"18817",163,337,409,423,470
"18825",77,205,288,337,387
"18828",98,205,279,337,387
"18833",77,98,205,279,387
"20365",98,163,288,337,387
"20368",77,279,329,337,387
"20371",77,329,337,387,470
"20377",77,163,205,423,470
"21603",98,279,329,337,387
"21604",279,329,337,387,423
"21606",205,279,337,387,423
"21607",77,205,279,337,423
"21615",77,163,255,279,337
"21618",163,255,279,337,423
"21619",98,163,279,337,423
"21638",77,163,205,255,423
"21640",163,255,279,329,423
"21642",163,279,329,337,423
"21645",98,163,279,329,337
"21649",77,98,205,337,423
"22579",77,255,279,329,423
"22582",163,255,279,387,423
"22584",205,255,279,387,423
"22585",205,255,279,409,423
"22605",77,255,387,401,423
"22606",77,255,279,387,423
"22608",255,279,387,409,423
"22610",163,255,279,387,409
"22611",163,279,329,387,409
