"","V1","V2","V3","V4","V5"
"13291",181,225,282,332,458
"13292",140,181,225,282,458
"13592",16,181,341,361,458
"13598",140,225,282,332,361
"13600",140,225,332,361,458
"13603",140,225,341,439,458
"13604",181,225,341,439,458
"13620",140,181,282,332,439
"15376",16,140,181,332,439
"15378",16,133,140,181,332
"15386",133,140,282,439,458
"15389",225,282,332,341,458
"15390",140,225,282,332,458
"15396",225,282,341,439,458
"15400",133,225,282,332,458
"15401",133,140,225,282,458
"15402",133,140,225,282,332
"15405",133,140,225,332,458
"15747",140,225,293,332,345
"15750",133,140,225,293,332
"15757",133,282,341,345,458
"15774",140,225,332,345,361
"15783",282,345,361,439,458
"15785",133,140,282,361,458
"19008",32,140,282,345,361
"19014",16,32,133,293,439
"21282",282,293,345,361,458
"21284",140,293,345,361,458
"21290",32,225,332,341,345
"21298",140,282,293,439,458
"21300",140,293,345,439,458
"21320",32,140,282,293,361
"21714",140,282,293,345,439
"21721",32,225,332,345,439
"21722",32,133,225,332,345
"21727",32,133,225,282,439
"21730",133,140,225,282,439
"21732",133,140,282,332,345
"21736",32,133,282,332,345
"21746",32,225,332,345,361
"21748",32,225,282,332,361
"21750",32,225,282,332,439
"21770",140,341,345,361,439
"24710",32,332,345,439,458
"24737",140,225,293,439,458
"24741",140,225,361,439,458
"26328",32,140,293,345,439
"26343",16,32,293,345,439
"26346",140,225,293,345,439
"26356",32,181,293,345,361
"26362",133,140,181,293,345
"26365",133,140,181,345,361
"29068",32,133,140,293,439
"29071",16,140,181,361,439
"29078",16,32,133,225,361
"29080",16,140,225,298,361
"29083",133,140,225,298,439
"29086",32,140,225,298,439
"29087",32,140,225,298,361
"29091",32,133,140,298,361
"29094",32,133,140,293,361
"29095",16,32,140,293,361
"29098",16,140,225,293,361
"29100",16,133,140,225,298
"29103",32,133,225,298,361
"29106",32,133,140,225,298
"29110",16,133,225,298,361
"29608",32,181,282,345,361
"30501",32,133,181,293,439
"32883",140,181,298,345,458
"32892",140,298,332,345,458
"32896",140,282,345,361,458
"32911",16,32,225,361,439
"33576",16,32,140,293,332
"33586",140,282,298,332,345
"33588",140,282,332,345,361
"33596",32,140,345,361,458
"34127",16,32,133,140,361
"34128",16,32,282,345,361
"34136",133,140,282,345,458
"34152",32,140,282,361,439
"35670",32,293,332,345,458
"35672",32,225,293,332,345
"35674",32,225,282,341,345
"35677",140,225,282,341,345
"35712",16,140,225,361,439
"35713",16,225,293,361,439
"37981",282,298,345,361,458
"37995",16,140,341,345,458
"38005",16,332,345,439,458
"45899",140,181,261,282,439
"45932",32,140,181,332,458
"45935",32,181,261,345,458
"49043",181,261,282,345,458
"49047",16,32,181,261,345
"49051",16,32,282,332,458
"49054",16,140,282,332,458
"49064",140,181,261,345,458
"49412",16,32,181,261,282
"49415",16,32,181,345,361
"49444",16,32,181,341,345
"52266",140,261,282,439,458
"52268",181,261,282,439,458
"52285",181,282,298,332,458
"52305",32,140,332,439,458
"52741",32,140,261,282,298
"52745",16,32,261,282,361
"52747",16,140,261,282,361
"52748",16,140,261,361,439
"52749",16,140,341,361,439
"52754",32,261,282,341,439
"52757",32,140,261,282,439
"52759",16,32,261,282,439
"52766",32,140,261,282,361
"52768",16,32,282,341,361
"52772",16,32,282,341,439
"53763",140,181,261,282,361
"53766",16,140,181,261,361
"53774",16,181,298,361,439
"53778",16,293,298,361,439
"55355",32,181,298,332,439
"55357",32,282,298,332,439
"55362",181,261,282,298,439
"55369",16,181,282,298,332
"55373",16,181,261,282,361
"56278",16,32,140,261,341
"58464",181,261,282,341,458
"58473",16,181,261,332,458
"58475",16,181,298,332,458
"58480",16,181,261,298,458
"58482",16,181,261,341,458
"58495",140,261,282,298,458
"58503",16,140,181,332,458
"58512",16,140,361,439,458
"59093",16,32,298,332,458
"59099",16,32,261,341,458
"60697",140,181,282,298,361
"62706",16,140,282,341,361
"62720",16,181,282,332,361
"63047",16,181,282,341,361
"63054",16,140,293,361,439
