"","V1","V2","V3","V4","V5"
"43720",138,189,229,274,275
"44764",206,229,274,326,465
"44778",57,189,229,274,275
"44793",69,138,156,189,326
"44801",69,216,229,274,326
"45428",69,156,189,274,275
"45430",69,138,156,189,275
"45436",57,69,156,189,275
"45443",69,138,206,274,275
"45444",138,206,229,274,275
"45457",69,156,189,206,275
"46990",57,69,156,216,326
"46996",57,138,216,275,326
"46998",138,189,274,275,326
"47000",69,138,189,274,275
"47014",69,138,216,274,326
"48676",138,156,206,216,274
"48681",138,156,189,216,274
"48682",57,138,189,216,274
"48684",57,138,189,206,274
"48685",138,156,189,206,274
"52622",206,229,274,275,465
"52637",57,156,216,229,326
"52641",57,69,274,275,465
"52643",69,229,274,275,465
"53218",138,216,229,274,275
"58349",57,70,206,326,465
"58350",70,206,274,326,465
"58367",57,70,156,189,275
"58369",57,70,156,206,275
"58375",57,70,189,274,275
"58379",70,156,206,216,274
"59609",216,229,274,275,465
"59610",189,216,274,275,465
"59619",189,216,229,274,275
"59628",57,216,274,275,326
"59629",57,216,275,326,465
"59632",57,206,216,275,465
"59633",57,206,216,274,275
"59642",57,189,216,274,275
